Category,Brand,Model,Platform,Review,Ground_Truth
Mobile phones,Samsung,Galaxy A54,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Amazon,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Amazon,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Amazon,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Flipkart,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Flipkart,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Croma,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Croma,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Croma,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Croma,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Croma,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Croma,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Reliance Digital,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Excellent performance and build quality.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Samsung,Galaxy A54,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Amazon,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Visited the store; product is fine but the staff was a bit busy.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Flipkart,"Satisfactory purchase, but nothing extraordinary.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Middle of the road. It gets the job done.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Standard performance, similar to the previous year's model.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Croma,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,The in-store discount was a great bonus. Product is top-notch.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"Works as intended, but the build could be sturdier.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"Decent quality, but I expected more features after seeing the demo.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Battery life is terrible compared to what the salesperson said.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Reliance Digital,"Defective unit received, and the store is refusing to help.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Store staff was knowledgeable and the product works perfectly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Poor build quality, stopped working after a week.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Not worth the price. Much better options available in other stores.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"It is an okay product, does what it says.",NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Excellent performance and build quality.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Best purchase! The on-site visit convinced me to go for this model.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Staff at the store didn't know the specs. Very disappointed.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Very sleek design and extremely user-friendly.,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,Loved seeing the product in person before buying. Premium feel!,POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,"Great experience at the store, the demo was very helpful.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,Vijay Sales,The on-site visit was helpful but the stock was limited.,NEUTRAL
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,In-store demo unit looked much better than what was delivered.,NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Great value for money, outperforms competitors.",POSITIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Loud noise during operation, very distracting.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"The on-site visit was a waste of time, product was out of stock.",NEGATIVE
Mobile phones,Xiaomi,Redmi Note 13 Pro,On-Site-Visit,"Poor build quality, stopped working after a week.",NEGATIVE
